LOG D'ÉTAT PAR STEP (temps continu)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 100 | temps simulé = 20.00 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=48.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 101 | temps simulé = 20.20 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=48.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 102 | temps simulé = 20.40 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=48.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=47.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 103 | temps simulé = 20.60 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=39.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 104 | temps simulé = 20.80 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=39.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 105 | temps simulé = 21.00 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=39.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 106 | temps simulé = 21.20 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 107 | temps simulé = 21.40 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 108 | temps simulé = 21.60 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=19.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 109 | temps simulé = 21.80 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=11.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 110 | temps simulé = 22.00 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=28.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=38.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=11.0, pos=(16.00,9.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 111 | temps simulé = 22.20 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=attack(Pikeman)
- team=A, type=Knight, HP=24.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=30.0, pos=(15.44,9.00), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=31.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 112 | temps simulé = 22.40 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.32,9.00), intent=none
- team=A, type=Knight, HP=24.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=90.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=30.0, pos=(15.44,9.00), intent=none
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=none
- team=B, type=Pikeman, HP=27.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 113 | temps simulé = 22.60 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.44,8.82), intent=move_to(16.00,8.00)
- team=A, type=Knight, HP=14.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=80.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=30.0, pos=(15.60,8.72), intent=move_to(16.00,8.00)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
- team=B, type=Pikeman, HP=15.0, pos=(16.00,6.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=23.0, pos=(16.00,8.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(16.00,10.00), intent=none
- team=B, type=Pikeman, HP=55.0, pos=(16.00,11.00), intent=none
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,5.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,7.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,9.00), intent=attack(Knight)
- team=B, type=Crossbowman, HP=35.0, pos=(17.00,11.00), intent=attack(Knight)

===== STEP 114 | temps simulé = 22.80 s =====
- team=A, type=Pikeman, HP=15.0, pos=(15.54,6.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,6.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.54,7.38), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(15.57,8.64), intent=move_to(16.00,8.00)
- team=A, type=Knight, HP=14.0, pos=(15.75,6.44), intent=attack(Pikeman)
- team=A, type=Knight, HP=80.0, pos=(15.74,7.57), intent=attack(Pikeman)
- team=A, type=Knight, HP=30.0, pos=(15.75,8.44), intent=move_to(16.00,8.00)
- team=A, type=Crossbowman, HP=35.0, pos=(11.31,6.85), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.32,7.40), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(11.34,9.28), intent=attack(Pikeman)
